"state_code","state","gender","post_code","force","area","category","category_code","vacancies","initial","current","allocated","left_vacancy","allocated_hc","allocated_hc_prev","key","min_marks_prev","min_marks_parta_prev","min_marks_partb_prev","min_marks_cand_dob_prev","min_marks","min_marks_parta","min_marks_partb","min_marks_cand_dob"
"15","Jammu & Kashmir","1","A","BSF","B","ST","2",4,4,4,NULL,NULL,NULL,NULL,"151B2","49.90653","13","4","2005-03-15",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","B","ESM","3",4,4,4,NULL,NULL,NULL,NULL,"151B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","B","OBC","6",11,11,11,NULL,NULL,NULL,NULL,"151B6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","B","UR","9",17,17,17,NULL,NULL,NULL,NULL,"151B9","63.64555","11.25","10.75","2006-01-06",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","G","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"151G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","G","SC","1",1,1,1,NULL,NULL,NULL,NULL,"151G1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","G","ST","2",2,2,2,NULL,NULL,NULL,NULL,"151G2","46.92862","19","-0.75","2002-04-30",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"151G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","G","OBC","6",3,3,3,NULL,NULL,NULL,NULL,"151G6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","G","UR","9",5,5,5,NULL,NULL,NULL,NULL,"151G9","63.26119","19.75","6","2004-01-28",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","N","EWS","0",8,8,8,NULL,NULL,NULL,NULL,"151N0","43.11156","19.75","1.75","2002-10-11",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","N","SC","1",6,6,6,NULL,NULL,NULL,NULL,"151N1","69.61815","26.5","13.5","1999-02-12",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","N","ST","2",8,8,8,NULL,NULL,NULL,NULL,"151N2","54.98903","31","10.75","2004-02-06",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","N","ESM","3",8,8,8,NULL,NULL,NULL,NULL,"151N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","N","OBC","6",21,21,21,NULL,NULL,NULL,NULL,"151N6","44.79336","15.25","6.25","2006-02-10",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","A","BSF","N","UR","9",34,34,34,NULL,NULL,NULL,NULL,"151N9","67.91975","26.5","7.5","2003-03-22",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","B","EWS","0",2,2,2,NULL,NULL,NULL,NULL,"151B0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","B","SC","1",1,1,1,NULL,NULL,NULL,NULL,"151B1","66.47712","31.25","1.5","2000-03-09",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","B","ST","2",2,2,2,NULL,NULL,NULL,NULL,"151B2","49.90653","13","4","2005-03-15",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","B","ESM","3",2,2,2,NULL,NULL,NULL,NULL,"151B3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","B","OBC","6",5,5,5,NULL,NULL,NULL,NULL,"151B6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","B","UR","9",7,7,7,NULL,NULL,NULL,NULL,"151B9","63.64555","11.25","10.75","2006-01-06",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","G","EWS","0",1,1,1,NULL,NULL,NULL,NULL,"151G0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","G","SC","1",1,1,1,NULL,NULL,NULL,NULL,"151G1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","G","ST","2",1,1,1,NULL,NULL,NULL,NULL,"151G2","46.92862","19","-0.75","2002-04-30",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","G","ESM","3",1,1,1,NULL,NULL,NULL,NULL,"151G3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","G","OBC","6",2,2,2,NULL,NULL,NULL,NULL,"151G6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","G","UR","9",3,3,3,NULL,NULL,NULL,NULL,"151G9","63.26119","19.75","6","2004-01-28",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","N","EWS","0",5,5,5,NULL,NULL,NULL,NULL,"151N0","43.11156","19.75","1.75","2002-10-11",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","N","SC","1",4,4,4,NULL,NULL,NULL,NULL,"151N1","69.61815","26.5","13.5","1999-02-12",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","N","ST","2",6,6,6,NULL,NULL,NULL,NULL,"151N2","54.98903","31","10.75","2004-02-06",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","N","ESM","3",5,5,5,NULL,NULL,NULL,NULL,"151N3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","N","OBC","6",15,15,15,NULL,NULL,NULL,NULL,"151N6","44.79336","15.25","6.25","2006-02-10",NULL,NULL,NULL,NULL
"15","Jammu & Kashmir","1","B","CISF","N","UR","9",24,24,24,NULL,NULL,NULL,NULL,"151N9","67.91975","26.5","7.5","2003-03-22",NULL,NULL,NULL,NULL
